Cliente,Tempo desde a última chegada(minutos),Tempo de chegada no relógio,Tempo de Serviço (minutos),Tempo de atraso,Tempo de inicio do serviço no relógio,Tempo do Cliente na fila(minutos),Tempo final do serviço no relogio,Tempo do cliente no sistema(minutos),Tempo livre do operador(minutos)
68,5,,"9,66315683562661",,,,,,
69,3,,"10,7369197686868",,,,,,
70,9,,"11,3469325149885",,,,,,
71,9,,"10,2957056374169",,,,,,
72,4,,"10,9706286078147",,,,,,
73,8,,"9,99773297441808",,,,,,
74,5,,"11,3401353664667",,,,,,
75,2,,"11,8252041846312",,,,,,
76,2,,"10,2287706407417",,,,,,
77,1,,"12,0199193358741",,,,,,
78,9,,"11,2467109148116",,,,,,
79,2,,"10,8040664823457",,,,,,
80,10,,"10,0447410069314",,,,,,
81,5,,"11,3248301507983",,,,,,
82,2,,"10,7156940266812",,,,,,
83,7,,"10,1792171961751",,,,,,
84,3,,"11,1083594133639",,,,,,
85,2,,"11,3514567440013",,,,,,
86,7,,"11,3385239166901",,,,,,
87,4,,"9,73309200042983",,,,,,
88,5,,"10,5675001157027",,,,,,
89,6,,"10,8661686055924",,,,,,
90,7,,"11,3662686645712",,,,,,
91,6,,"10,8755782914959",,,,,,
92,5,,"10,3149331192201",,,,,,
93,6,,"10,9581436025038",,,,,,
94,5,,"11,055619170653",,,,,,
95,6,,"10,5581920551253",,,,,,
96,2,,"10,320208165775",,,,,,
97,7,,"10,9968333613334",,,,,,
98,1,,"11,4022466754395",,,,,,
99,6,,"9,6948945491222",,,,,,
100,4,,"10,5752869684877",,,,,,
101,7,,"11,1676899417773",,,,,,
102,3,,"11,8080927754455",,,,,,
103,3,,"11,4609151192272",,,,,,
104,1,,"9,49235545884323",,,,,,
105,2,,"10,4997408416121",,,,,,
106,4,,"10,3220644142015",,,,,,
107,3,,"10,2698031034147",,,,,,
108,6,,"11,4318592666304",,,,,,
109,5,,"9,74303995115863",,,,,,
110,6,,"12,7088731882912",,,,,,
111,5,,"10,8978120401114",,,,,,
112,6,,"9,99350888867646",,,,,,
113,13,,"10,9671337481138",,,,,,
114,6,,"10,4253988615356",,,,,,
115,3,,"12,4727547986288",,,,,,
116,3,,"10,2965039761778",,,,,,
117,3,,"11,5952092682533",,,,,,
118,7,,"10,5779942234006",,,,,,
119,5,,"9,99709324460259",,,,,,
120,3,,"11,4411523697017",,,,,,
121,6,,"12,0129751673006",,,,,,
122,5,,"11,6599141461932",,,,,,
123,6,,"11,1835050007094",,,,,,
124,5,,"11,2075084895069",,,,,,
125,3,,"10,2958622525583",,,,,,
126,3,,"11,7492501861066",,,,,,
127,8,,"12,5329023244778",,,,,,
128,4,,"11,5791025431011",,,,,,
129,2,,"11,593335613389",,,,,,
130,3,,"11,339534742803",,,,,,
131,7,,"11,0107871439477",,,,,,
132,5,,"11,3652625576401",,,,,,
133,6,,"9,74373906814143",,,,,,
134,8,,"10,2699065610348",,,,,,
135,5,,"11,667873923465",,,,,,
136,5,,"10,8436015344266",,,,,,
137,4,,"11,1657847978528",,,,,,
138,4,,"10,8859595166257",,,,,,
139,6,,"9,87213201664903",,,,,,
140,6,,"9,81487575653873",,,,,,
141,8,,"11,662573553239",,,,,,
142,8,,"12,5796065088269",,,,,,
143,3,,"10,4831075370164",,,,,,
144,5,,"11,1216533471631",,,,,,
145,6,,"11,4596631143545",,,,,,
146,2,,"11,2079003308699",,,,,,
147,5,,"10,5589792474598",,,,,,
148,5,,"10,7640887687846",,,,,,
149,5,,"12,1676255490152",,,,,,
150,3,,"10,8706236556122",,,,,,
151,4,,"11,0392399589024",,,,,,
152,6,,"10,7508423092602",,,,,,
153,4,,"11,7730355011224",,,,,,
154,4,,"10,9858895249433",,,,,,
155,4,,"11,636587268796",,,,,,
156,9,,"10,6534896317232",,,,,,
157,3,,"10,3504739184377",,,,,,
158,5,,"11,0663872657133",,,,,,
159,4,,"10,38329257156",,,,,,
160,3,,"10,2542688463969",,,,,,
161,3,,"10,3875875420363",,,,,,
162,5,,"12,4661481985938",,,,,,
163,4,,"11,2867890363393",,,,,,
164,4,,"9,902150659003",,,,,,
165,2,,"11,0504467033492",,,,,,
166,8,,"11,2139188717888",,,,,,
167,3,,"11,7049788729269",,,,,,
168,5,,"11,125034826034",,,,,,
169,7,,"11,3068639114971",,,,,,
170,3,,"10,7243134326997",,,,,,
171,6,,"11,2962257091476",,,,,,
172,2,,"11,426726743678",,,,,,
173,5,,"10,2474247927865",,,,,,
174,3,,"11,0336831841174",,,,,,
175,6,,"10,991971490764",,,,,,
176,6,,"9,8867924841923",,,,,,
177,6,,"12,0765486525805",,,,,,
178,2,,"12,5586923601576",,,,,,
179,4,,"12,5988620012746",,,,,,
180,6,,"10,6459151417431",,,,,,
181,8,,"10,8860667272404",,,,,,
182,4,,"10,8547122838285",,,,,,
183,3,,"10,414094422011",,,,,,
184,7,,"10,6440565265154",,,,,,
185,4,,"12,4331143560499",,,,,,
186,4,,"11,2203815005123",,,,,,
187,4,,"11,1401736216283",,,,,,
188,6,,"11,2241340521805",,,,,,
189,5,,"10,3902042733262",,,,,,
190,5,,"11,414137983858",,,,,,
191,6,,"11,1379182876981",,,,,,
192,6,,"10,6929643977402",,,,,,
193,7,,"11,6762641413544",,,,,,
194,2,,"12,4167284909078",,,,,,
195,7,,"9,37244226760691",,,,,,
196,7,,"11,7232874346042",,,,,,
197,6,,"9,84615884578847",,,,,,
198,9,,"9,49644077054459",,,,,,
199,2,,"12,7048497747968",,,,,,
200,4,,"10,0187128288277",,,,,,
201,6,,"11,7883037528127",,,,,,
202,5,,"11,3017644814664",,,,,,
203,3,,"10,7676591663055",,,,,,
204,4,,"9,93039047305367",,,,,,
205,4,,"10,3018175851459",,,,,,
206,6,,"10,2163211144979",,,,,,
207,3,,"10,2950097568233",,,,,,
208,5,,"11,2594531409448",,,,,,
209,4,,"9,29142427623149",,,,,,
210,2,,"10,567971648849",,,,,,
211,3,,"11,2382821565665",,,,,,
212,3,,"11,0173409635839",,,,,,
213,10,,"11,1355795817725",,,,,,
214,5,,"9,90842727350548",,,,,,
215,9,,"10,6334596198994",,,,,,
216,4,,"10,1028623674532",,,,,,
217,7,,"11,1272404534943",,,,,,
218,4,,"11,6347093626235",,,,,,
219,5,,"9,26419752993152",,,,,,
220,7,,"10,2804412874651",,,,,,
221,2,,"10,8936375409013",,,,,,
222,7,,"11,5001820496676",,,,,,
223,7,,"11,1616826585493",,,,,,
224,10,,"12,944140695347",,,,,,
225,7,,"10,213074364516",,,,,,
226,5,,"11,9532551013792",,,,,,
227,5,,"11,1750589913819",,,,,,
228,4,,"10,0220385080778",,,,,,
229,2,,"10,7772354001935",,,,,,
230,10,,"11,6439300217673",,,,,,
231,3,,"10,239656477444",,,,,,
232,8,,"9,22229724526151",,,,,,
233,2,,"11,752244898168",,,,,,
234,1,,"11,8613673056919",,,,,,
235,4,,"11,1096115867938",,,,,,
236,5,,"11,2417859580531",,,,,,
237,3,,"11,6421793953562",,,,,,
238,4,,"9,61011195761644",,,,,,
239,4,,"10,9400776649128",,,,,,
240,7,,"9,94908646728392",,,,,,
241,3,,"9,90833213932418",,,,,,
242,4,,"10,6367943960203",,,,,,
243,10,,"10,0232437255636",,,,,,
244,4,,"11,0833344805177",,,,,,
245,8,,"12,1948160362456",,,,,,
246,5,,"10,5251934427751",,,,,,
247,6,,"9,48201959931408",,,,,,
248,8,,"11,8451502370943",,,,,,
249,11,,"10,5647297793887",,,,,,
250,8,,"12,1397740725854",,,,,,
251,8,,"10,2255994148435",,,,,,
252,6,,"11,5161939502558",,,,,,
253,2,,"10,5788710185853",,,,,,
254,6,,"11,2167081813318",,,,,,
255,3,,"9,51003905189442",,,,,,
256,3,,"9,5983361943266",,,,,,
257,8,,"11,0850880257635",,,,,,
258,6,,"9,65268359302062",,,,,,
259,5,,"11,9458952909274",,,,,,
260,7,,"11,5379537804628",,,,,,
261,9,,"11,0369900479818",,,,,,
262,7,,"11,8425950512056",,,,,,
263,8,,"11,1003785152152",,,,,,
264,5,,"11,8880765068774",,,,,,
265,1,,"10,5004830502672",,,,,,
266,3,,"12,1907705505797",,,,,,
267,5,,"11,9010892803708",,,,,,
268,4,,"10,4720418201396",,,,,,
269,2,,"11,043262176075",,,,,,
270,6,,"11,8746334505261",,,,,,
271,2,,"11,1746980828291",,,,,,
272,4,,"11,8132179987408",,,,,,
273,5,,"11,4925160275662",,,,,,
274,6,,"9,15428103013463",,,,,,
275,2,,"9,76706303738201",,,,,,
276,8,,"11,6908111153641",,,,,,
277,4,,"10,9116255139654",,,,,,
278,2,,"12,2535963248009",,,,,,
279,5,,"9,68489645112025",,,,,,
280,3,,"11,8558729351964",,,,,,
281,7,,"10,4413168524",,,,,,
282,6,,"10,2498281648725",,,,,,
283,6,,"10,93977968924",,,,,,
284,8,,"11,9879188842059",,,,,,
285,5,,"11,3527153187756",,,,,,
286,8,,"12,2011365316708",,,,,,
287,4,,"10,1465150654885",,,,,,
288,4,,"11,3963154690274",,,,,,
289,8,,"10,4177275875048",,,,,,
290,10,,"12,0662937571474",,,,,,
291,3,,"11,8155396355567",,,,,,
292,4,,"11,4555439092026",,,,,,
293,8,,"11,5550843714182",,,,,,
294,8,,"11,4123236599137",,,,,,
295,6,,"11,1511794037862",,,,,,
296,4,,"9,99133805009775",,,,,,
297,6,,"10,7577733717851",,,,,,
298,5,,"10,7188752727819",,,,,,
299,8,,"10,618486505771",,,,,,
300,7,,"10,8933098511954",,,,,,
301,6,,"9,73454255765055",,,,,,
302,3,,"11,7666890913676",,,,,,
303,4,,"10,0802387457101",,,,,,
304,3,,"10,8915750526805",,,,,,
305,8,,"10,0469353181824",,,,,,
306,3,,"12,080283245385",,,,,,
307,6,,"10,3945171917037",,,,,,
308,3,,"10,5071995886545",,,,,,
309,5,,"11,2904742264535",,,,,,
310,7,,"10,8977631222197",,,,,,
311,6,,"9,16623820090352",,,,,,
312,2,,"10,8475788347018",,,,,,
313,4,,"11,2101184314263",,,,,,
314,8,,"9,7014250673249",,,,,,
315,5,,"10,0232515850458",,,,,,
316,6,,"11,9893438812015",,,,,,
317,6,,"10,4979240634617",,,,,,
318,8,,"11,2636572706216",,,,,,
319,5,,"9,47458210289269",,,,,,
320,5,,"11,6222037445701",,,,,,
321,5,,"12,0226664623014",,,,,,
322,2,,"10,2199751452437",,,,,,
323,6,,"11,0003744716241",,,,,,
324,11,,"10,2472169169484",,,,,,
325,5,,"12,0241067692693",,,,,,
326,5,,"10,6215848777443",,,,,,
327,2,,"9,66459774009495",,,,,,
328,4,,"10,5800400234695",,,,,,
329,4,,"12,2214243746993",,,,,,
330,7,,"9,3467274854173",,,,,,
331,2,,"10,511373933831",,,,,,
332,5,,"9,97207339578403",,,,,,
333,3,,"11,9145462125553",,,,,,
334,4,,"11,3404611144864",,,,,,
335,2,,"10,6673686425079",,,,,,
336,6,,"11,6281287824086",,,,,,
337,8,,"10,5292855412722",,,,,,
338,4,,"10,581986000491",,,,,,
339,7,,"11,2839781796438",,,,,,
340,9,,"11,5302807857507",,,,,,
341,7,,"10,6025007140993",,,,,,
342,7,,"12,2199397975355",,,,,,
343,5,,"12,2630280187107",,,,,,
344,4,,"10,7762169055033",,,,,,
345,4,,"11,9614682716597",,,,,,
346,4,,"11,0824624576445",,,,,,
347,4,,"12,1103074759751",,,,,,
348,13,,"10,315174728156",,,,,,
349,7,,"9,31710572039727",,,,,,
350,8,,"9,35914624821865",,,,,,
351,7,,"11,5134067449669",,,,,,
352,2,,"10,8188292456808",,,,,,
353,2,,"10,4506990162573",,,,,,
354,6,,"11,6676164094621",,,,,,
355,3,,"10,7343070092235",,,,,,
356,5,,"11,4778805515638",,,,,,
357,5,,"11,5414220712189",,,,,,
358,4,,"12,4398199784915",,,,,,
359,8,,"10,6903649158402",,,,,,
360,3,,"11,7467556290072",,,,,,
361,10,,"10,7770769837686",,,,,,
362,5,,"12,2795914166084",,,,,,
363,4,,"10,9200904052856",,,,,,
364,2,,"12,3041675072435",,,,,,
365,7,,"10,8888865187664",,,,,,
366,5,,"10,9930817939198",,,,,,
367,5,,"10,0182098223095",,,,,,
368,5,,"11,3190997944623",,,,,,
369,5,,"10,8890568935997",,,,,,
370,6,,"10,4502306251396",,,,,,
371,5,,"11,5921692792229",,,,,,
372,6,,"9,98370836223445",,,,,,
373,6,,"12,8272154232932",,,,,,
374,1,,"11,8439546779662",,,,,,
375,8,,"10,1909493274959",,,,,,
376,7,,"9,59089288687296",,,,,,
377,2,,"11,1359978038449",,,,,,
378,13,,"11,6411469549801",,,,,,
379,5,,"12,6268302985713",,,,,,
380,3,,"11,8524069307741",,,,,,
381,2,,"11,3997774069114",,,,,,
382,4,,"11,1547430946766",,,,,,
383,6,,"10,7019432074943",,,,,,
384,11,,"10,905908068117",,,,,,
385,7,,"10,0429074349757",,,,,,
386,4,,"12,2608473827502",,,,,,
387,3,,"10,9728374864029",,,,,,
388,2,,"12,2596888915792",,,,,,
389,2,,"11,0170597668082",,,,,,
390,5,,"11,3617205954462",,,,,,
391,6,,"9,94938331084322",,,,,,
392,4,,"11,2978869086941",,,,,,
393,10,,"11,3755006888942",,,,,,
394,8,,"11,6666505446453",,,,,,
395,7,,"10,2318942263851",,,,,,
396,1,,"10,9501764430595",,,,,,
397,3,,"10,6822666877318",,,,,,
398,5,,"10,988018986974",,,,,,
399,8,,"9,74538400119105",,,,,,
400,7,,"9,50897443675018",,,,,,
401,3,,"10,6311438911232",,,,,,
402,4,,"11,480434672852",,,,,,
403,11,,"10,0750370823024",,,,,,
404,3,,"11,0305811533527",,,,,,
405,5,,"9,99141501483128",,,,,,
406,2,,"10,8214406512445",,,,,,
407,5,,"11,8715096267234",,,,,,
408,8,,"11,188530673512",,,,,,
409,4,,"11,4878544757904",,,,,,
410,4,,"9,72908166498639",,,,,,
411,1,,"9,72968176784617",,,,,,
412,5,,"11,5465222170695",,,,,,
413,3,,"11,3612479820864",,,,,,
414,9,,"10,1649300023344",,,,,,
415,4,,"10,4442269330163",,,,,,
416,7,,"10,8917332794315",,,,,,
417,4,,"11,437450607166",,,,,,
418,2,,"11,3509756204697",,,,,,
419,4,,"10,4748549600734",,,,,,
420,4,,"10,9113962238996",,,,,,
421,3,,"10,876754484149",,,,,,
422,2,,"12,0364674737159",,,,,,
423,4,,"11,9344899879818",,,,,,
424,3,,"10,5631896130017",,,,,,
425,4,,"10,4733561812943",,,,,,
426,2,,"10,6416814058812",,,,,,
427,10,,"12,2525912316488",,,,,,
428,5,,"11,2154595717219",,,,,,
429,7,,"11,1117824118783",,,,,,
430,7,,"11,966227121255",,,,,,
431,6,,"10,7700493206266",,,,,,
432,5,,"12,65178767444",,,,,,
433,4,,"12,3555343979385",,,,,,
434,7,,"10,0829157932471",,,,,,
435,9,,"10,2864166319676",,,,,,
436,2,,"11,951417990505",,,,,,
437,8,,"9,9973129784455",,,,,,
438,16,,"9,75595119015591",,,,,,
439,4,,"11,565340027419",,,,,,
440,9,,"11,9425224238431",,,,,,
441,6,,"10,9830671889808",,,,,,
442,7,,"11,1913313894576",,,,,,
443,3,,"12,1694458430883",,,,,,
444,5,,"11,2398118825728",,,,,,
445,3,,"11,0005382445839",,,,,,
446,6,,"10,9516531988306",,,,,,
447,3,,"12,8721155451356",,,,,,
448,3,,"10,6605192219985",,,,,,
449,4,,"10,6358435400888",,,,,,
450,3,,"11,1290652713245",,,,,,
451,4,,"10,6809520221212",,,,,,
452,8,,"12,7036286905405",,,,,,
453,5,,"10,0234747917081",,,,,,
454,7,,"9,45947285834281",,,,,,
455,4,,"10,1037178275958",,,,,,
456,6,,"12,2083856020705",,,,,,
457,6,,"11,5180068997349",,,,,,
458,12,,"10,7288922849414",,,,,,
459,6,,"10,3906832389031",,,,,,
460,5,,"11,7936754710782",,,,,,
461,4,,"11,5577918474652",,,,,,
462,7,,"11,6598238708101",,,,,,
463,4,,"10,3049615145155",,,,,,
464,3,,"10,9571953689091",,,,,,
465,4,,"9,87054105950659",,,,,,
466,5,,"10,1610335599989",,,,,,
467,5,,"10,9925656868485",,,,,,
468,4,,"11,7955780443574",,,,,,
469,3,,"10,1593403688996",,,,,,
470,3,,"10,3077392645406",,,,,,
471,3,,"11,0384772479404",,,,,,
472,7,,"11,1263457296177",,,,,,
473,3,,"11,1046685954505",,,,,,
474,5,,"10,5327073224783",,,,,,
475,6,,"12,9135724229975",,,,,,
476,4,,"10,0026232390713",,,,,,
477,2,,"12,1683549704737",,,,,,
478,6,,"10,8217811606221",,,,,,
479,7,,"10,9639021062266",,,,,,
480,6,,"9,70303361840404",,,,,,
481,6,,"9,64782851587848",,,,,,
482,5,,"9,93347661894638",,,,,,
483,4,,"10,0342800400608",,,,,,
484,10,,"11,9761410451165",,,,,,
485,2,,"9,79426556849598",,,,,,
486,6,,"9,28446975632039",,,,,,
487,6,,"10,928866020205",,,,,,
488,5,,"11,0013109896007",,,,,,
489,5,,"11,9254351103727",,,,,,
490,3,,"12,0498322568705",,,,,,
491,5,,"11,1167718619084",,,,,,
492,10,,"11,6317887656406",,,,,,
493,5,,"11,8774584271896",,,,,,
494,3,,"11,5816351234414",,,,,,
495,6,,"10,9279877279099",,,,,,
496,4,,"11,4668966833679",,,,,,
497,9,,"10,3082254224823",,,,,,
498,5,,"10,1629875556131",,,,,,
499,4,,"11,6389652701883",,,,,,
500,4,,"10,2065982979739",,,,,,
501,2,,"10,9564556118762",,,,,,
502,7,,"11,7231116660377",,,,,,
503,2,,"11,514747579591",,,,,,
504,4,,"10,5499133894677",,,,,,
505,8,,"10,5731771747527",,,,,,
506,6,,"10,2776666848162",,,,,,
507,2,,"9,73177285433176",,,,,,
508,4,,"11,6190249173268",,,,,,
509,2,,"12,6075365415848",,,,,,
510,5,,"10,7225494786227",,,,,,
511,2,,"10,8889946046228",,,,,,
512,3,,"9,97770771805794",,,,,,
513,6,,"11,9818483518801",,,,,,
514,5,,"11,3350453612222",,,,,,
515,4,,"10,5764538884566",,,,,,
516,5,,"9,77890740914304",,,,,,
517,3,,"12,2942962334477",,,,,,
518,8,,"10,2811656471936",,,,,,
519,4,,"9,78515716640558",,,,,,
520,7,,"9,5150850062111",,,,,,
521,4,,"9,97221908756243",,,,,,
522,7,,"10,7670922538785",,,,,,
523,3,,"11,5759391585176",,,,,,
524,4,,"11,7979255049634",,,,,,
525,4,,"9,86206319560767",,,,,,
526,2,,"10,802833240453",,,,,,
527,4,,"11,5732334077209",,,,,,
528,4,,"11,5115693152867",,,,,,
529,3,,"10,0075883601253",,,,,,
530,2,,"10,5085374997536",,,,,,
531,3,,"11,4724482137594",,,,,,
532,7,,"10,3145284031248",,,,,,
533,2,,"11,6574573488412",,,,,,
534,1,,"10,0609206090893",,,,,,
535,2,,"9,8293212462675",,,,,,
536,4,,"10,4895314260023",,,,,,
537,4,,"10,9838770474883",,,,,,
538,5,,"11,4135281898986",,,,,,
539,4,,"10,1930842663168",,,,,,
540,4,,"10,9554301332087",,,,,,
541,2,,"11,1267126793005",,,,,,
542,4,,"9,69020220550473",,,,,,
543,9,,"9,60352265564751",,,,,,
544,6,,"11,5200860904961",,,,,,
545,2,,"11,7993491646706",,,,,,
546,4,,"11,9964830065275",,,,,,
547,3,,"10,6532768104392",,,,,,
548,8,,"10,0189132211614",,,,,,
549,4,,"10,4877088539635",,,,,,
550,7,,"10,7272840380455",,,,,,
551,4,,"10,3367618054068",,,,,,
552,4,,"12,4376087821804",,,,,,
553,6,,"11,8175143648713",,,,,,
554,4,,"12,169869853952",,,,,,
555,3,,"11,6446840120368",,,,,,
556,7,,"10,8604179155031",,,,,,
557,10,,"11,2196772085101",,,,,,
558,6,,"11,1105895154112",,,,,,
559,3,,"10,2989715546834",,,,,,
560,4,,"12,3025957684213",,,,,,
561,2,,"11,0903287521054",,,,,,
562,6,,"11,1161329118442",,,,,,
563,8,,"11,1197475258788",,,,,,
564,2,,"11,2100438366005",,,,,,
565,4,,"12,0898068285451",,,,,,
566,8,,"11,8905535663242",,,,,,
567,9,,"9,75165399554398",,,,,,
568,6,,"9,70067479102508",,,,,,
569,4,,"10,5294849708827",,,,,,
570,7,,"10,5973684565857",,,,,,
571,4,,"9,14046500818479",,,,,,
572,5,,"11,0480397650042",,,,,,
573,5,,"11,2388471823398",,,,,,
574,1,,"9,45098129489203",,,,,,
575,8,,"11,7888264616459",,,,,,
576,9,,"9,40829451919208",,,,,,
577,4,,"10,8438550206929",,,,,,
578,4,,"12,1675015691229",,,,,,
579,6,,"12,2095428864129",,,,,,
580,5,,"10,7447793108051",,,,,,
581,4,,"11,1112009990602",,,,,,
582,5,,"9,51329660379366",,,,,,
583,6,,"10,7790699856454",,,,,,
584,4,,"9,90357505152403",,,,,,
585,3,,"10,1562858960736",,,,,,
586,7,,"10,6825579392011",,,,,,
587,6,,"10,538478784934",,,,,,
588,9,,"11,7271842825351",,,,,,
589,3,,"10,728656161006",,,,,,
590,2,,"9,96008768609878",,,,,,
591,6,,"11,1804407661652",,,,,,
592,6,,"11,5951777621573",,,,,,
593,8,,"11,2062943467979",,,,,,
594,6,,"11,3647682126684",,,,,,
595,2,,"10,3679969209907",,,,,,
596,12,,"11,6185087754139",,,,,,
597,6,,"11,3806033880323",,,,,,
598,5,,"10,8837800992995",,,,,,
599,1,,"11,2566236583685",,,,,,
600,1,,"10,5451066093199",,,,,,
601,5,,"10,7137108885509",,,,,,
602,3,,"9,39919440231075",,,,,,
603,7,,"11,3933263367265",,,,,,
604,9,,"10,8868675351478",,,,,,
605,6,,"10,56537276292",,,,,,
606,7,,"11,600507100921",,,,,,
607,10,,"11,2057848779981",,,,,,
608,2,,"10,1608628354966",,,,,,
609,2,,"11,4107737751966",,,,,,
610,5,,"11,0510397434781",,,,,,
611,6,,"11,4324928595629",,,,,,
612,7,,"12,5619963700721",,,,,,
613,8,,"9,40881270706078",,,,,,
614,4,,"12,154863650116",,,,,,
615,6,,"10,1302634629135",,,,,,
616,6,,"11,5380461412245",,,,,,
617,5,,"11,952186888375",,,,,,
618,4,,"11,7399332737279",,,,,,
619,8,,"11,5564819115177",,,,,,
620,9,,"11,2643492145736",,,,,,
621,4,,"11,4281373959962",,,,,,
622,5,,"10,1854462515024",,,,,,
623,7,,"10,3897244005858",,,,,,
624,1,,"10,5886722580644",,,,,,
625,5,,"11,4775479666803",,,,,,
626,9,,"10,3365405131194",,,,,,
627,8,,"11,0138466300098",,,,,,
628,7,,"9,97792450487017",,,,,,
629,2,,"10,4049023720039",,,,,,
630,3,,"9,54919894976049",,,,,,
631,4,,"10,2219140641329",,,,,,
632,4,,"10,3294705850657",,,,,,
633,2,,"10,0609370971649",,,,,,
634,8,,"10,9223532524374",,,,,,
635,2,,"10,6080921160875",,,,,,
636,9,,"10,3764249065369",,,,,,
637,8,,"10,7096655499797",,,,,,
638,2,,"10,0419756382675",,,,,,
639,5,,"9,92225620659593",,,,,,
640,7,,"10,0277498076264",,,,,,
641,6,,"11,2273027381438",,,,,,
642,8,,"11,7782747335889",,,,,,
643,3,,"10,077669365553",,,,,,
644,4,,"12,0489673513205",,,,,,
645,14,,"10,5728170304265",,,,,,
646,1,,"12,3563614638222",,,,,,
647,5,,"11,9008125769554",,,,,,
648,3,,"10,4922903116721",,,,,,
649,6,,"11,1327335653659",,,,,,
650,9,,"11,1783973143976",,,,,,
651,5,,"11,8171861621762",,,,,,
652,4,,"11,425593211809",,,,,,
653,5,,"11,4142058847315",,,,,,
654,6,,"10,008461635185",,,,,,
655,4,,"11,8394811747159",,,,,,
656,4,,"11,8945508155151",,,,,,
657,4,,"11,7126863519405",,,,,,
658,10,,"11,6621032334341",,,,,,
659,3,,"10,3872631395404",,,,,,
660,3,,"9,37621761796539",,,,,,
661,6,,"12,1740568365756",,,,,,
662,7,,"11,6148959286002",,,,,,
663,5,,"11,2446288020862",,,,,,
664,5,,"11,1529106790356",,,,,,
665,4,,"10,1022230237112",,,,,,
666,1,,"10,5820785582483",,,,,,
667,7,,"10,8817052381176",,,,,,
668,6,,"11,3225539034616",,,,,,
669,8,,"10,8120394556693",,,,,,
670,6,,"10,6327028092695",,,,,,
671,6,,"10,3302043947141",,,,,,
672,7,,"10,3952931391725",,,,,,
673,11,,"11,4006863398187",,,,,,
674,7,,"11,5047571191623",,,,,,
675,6,,"11,2142243924971",,,,,,
676,7,,"12,631750638713",,,,,,
677,5,,"11,8029379126196",,,,,,
678,4,,"10,1487365878328",,,,,,
679,7,,"10,2471110758884",,,,,,
680,9,,"10,2411402221878",,,,,,
681,3,,"11,1113907912836",,,,,,
682,2,,"9,5672171369242",,,,,,
683,2,,"9,89562018378342",,,,,,
684,3,,"10,8014224399318",,,,,,
685,6,,"11,3937733487669",,,,,,
686,4,,"10,6614215534102",,,,,,
687,3,,"12,5235334682671",,,,,,
688,1,,"10,9225681573226",,,,,,
