Cliente,Tempo desde a última chegada(minutos),Tempo de chegada no relógio,Tempo de Serviço (minutos),Tempo de atraso,Tempo de inicio do serviço no relógio,Tempo do Cliente na fila(minutos),Tempo final do serviço no relogio,Tempo do cliente no sistema(minutos),Tempo livre do operador(minutos)
142,5,,"26,0407343945155",,,,,,
143,4,,"1,66146564076564",,,,,,
144,3,,"1,70429871070985",,,,,,
145,3,,"15,1689121915449",,,,,,
146,4,,"0,671660168743231",,,,,,
147,6,,"59,7897811128597",,,,,,
148,6,,"6,93204198163211",,,,,,
149,4,,"4,69002968514824",,,,,,
150,7,,"1,19229064007787",,,,,,
151,5,,"22,2322378266993",,,,,,
152,9,,"11,8507242892107",,,,,,
153,6,,"1,68713367302917",,,,,,
154,5,,"12,2451108735988",,,,,,
155,6,,"13,1494117054999",,,,,,
156,4,,"10,4367851967557",,,,,,
157,4,,"2,99230208021658",,,,,,
158,5,,"9,33667123860763",,,,,,
159,9,,"38,4643487434649",,,,,,
160,3,,"3,45778089060698",,,,,,
161,3,,"0,751529099902716",,,,,,
162,4,,"15,5139857352434",,,,,,
163,7,,"8,38315680004354",,,,,,
164,4,,"3,91698303603065",,,,,,
165,5,,"9,25377303243071",,,,,,
166,6,,"0,059172984164098",,,,,,
167,5,,"4,6604497404586",,,,,,
168,5,,"3,40779382899136",,,,,,
169,6,,"30,8947319648553",,,,,,
170,3,,"2,40216166492594",,,,,,
171,7,,"7,67082184277944",,,,,,
172,4,,"9,4258839989265",,,,,,
173,7,,"23,367230285359",,,,,,
174,7,,"6,52341126744568",,,,,,
175,6,,"2,1666966149286",,,,,,
176,2,,"17,333783045817",,,,,,
177,6,,"7,3602647321354",,,,,,
178,6,,"5,48548171379081",,,,,,
179,8,,"1,03022485046075",,,,,,
180,3,,"4,81891157977028",,,,,,
181,9,,"4,27342334294196",,,,,,
182,3,,"3,58802950326322",,,,,,
183,2,,"1,92087812447088",,,,,,
184,5,,"3,08819662999488",,,,,,
185,11,,"1,02414265354747",,,,,,
186,6,,"1,79688886967182",,,,,,
187,7,,"4,29952988650892",,,,,,
188,4,,"11,2929768505483",,,,,,
189,3,,"0,124718850332543",,,,,,
190,7,,"27,4453665474107",,,,,,
191,4,,"9,5360203931313",,,,,,
192,5,,"9,47703928468903",,,,,,
193,4,,"15,7072943997406",,,,,,
194,3,,"3,99548522188021",,,,,,
195,4,,"10,0167824537265",,,,,,
196,4,,"4,36204782326873",,,,,,
197,9,,"24,4131885662402",,,,,,
198,0,,"28,9873447186958",,,,,,
199,5,,"39,225410837914",,,,,,
200,3,,"6,29937573462056",,,,,,
201,8,,"14,8452849646426",,,,,,
202,5,,"37,1121976554479",,,,,,
203,3,,"16,5603882639262",,,,,,
204,5,,"1,26880782044409",,,,,,
205,6,,"15,8730263006645",,,,,,
206,4,,"20,6761312633822",,,,,,
207,2,,"13,8881875690863",,,,,,
208,5,,"14,3565731287244",,,,,,
209,0,,"5,12131563950534",,,,,,
210,4,,"9,8051728207943",,,,,,
211,8,,"7,44288708868617",,,,,,
212,4,,"37,5742418212437",,,,,,
213,4,,"4,74418181937349",,,,,,
214,6,,"0,234555480990209",,,,,,
215,4,,"18,6744068386486",,,,,,
216,3,,"4,38297105748142",,,,,,
217,5,,"9,04337919143972",,,,,,
218,5,,"12,4110766059597",,,,,,
219,6,,"5,60820114511773",,,,,,
220,6,,"5,23655857823797",,,,,,
221,6,,"14,4589112707469",,,,,,
222,7,,"8,88738335750923",,,,,,
223,5,,"7,56559465274873",,,,,,
224,7,,"24,3529034176221",,,,,,
225,6,,"13,0026903900435",,,,,,
226,7,,"17,6566531466192",,,,,,
227,8,,"1,20993489672135",,,,,,
228,4,,"12,563847761665",,,,,,
229,2,,"1,62312721803431",,,,,,
230,7,,"36,1936255620637",,,,,,
231,7,,"11,6381745253663",,,,,,
232,4,,"7,36738823784196",,,,,,
233,10,,"1,38324163201626",,,,,,
234,2,,"4,84990648658674",,,,,,
235,6,,"13,524440425434",,,,,,
236,7,,"27,0875354979258",,,,,,
237,4,,"6,57434958649013",,,,,,
238,2,,"6,42838839245563",,,,,,
239,3,,"16,7749403079398",,,,,,
240,7,,"7,81084056224639",,,,,,
241,6,,"26,0666706251385",,,,,,
242,7,,"0,919715578685351",,,,,,
243,2,,"9,08936428130591",,,,,,
244,6,,"5,0337153970592",,,,,,
245,6,,"0,156462586313502",,,,,,
246,4,,"3,93321574494628",,,,,,
247,4,,"5,02788821096283",,,,,,
248,1,,"8,41680097921502",,,,,,
249,4,,"4,24196934353058",,,,,,
250,12,,"7,35851414950076",,,,,,
251,6,,"11,3695360991055",,,,,,
252,2,,"22,009739037825",,,,,,
253,4,,"0,952736046763408",,,,,,
254,6,,"28,8356623243539",,,,,,
255,8,,"19,8373258577155",,,,,,
256,4,,"2,48424531379528",,,,,,
257,2,,"1,56297027832747",,,,,,
258,8,,"3,26264361732396",,,,,,
259,4,,"25,1055620224449",,,,,,
260,3,,"4,97303248620786",,,,,,
261,2,,"3,83152084266769",,,,,,
262,4,,"1,12794054355836",,,,,,
263,5,,"1,8291224630026",,,,,,
264,8,,"5,00099479629314",,,,,,
265,2,,"27,3086474174513",,,,,,
266,8,,"39,768004936408",,,,,,
267,5,,"3,16978056471199",,,,,,
268,7,,"4,6193842311154",,,,,,
269,8,,"2,09465783720894",,,,,,
270,9,,"14,4681063674548",,,,,,
271,9,,"5,61375384307544",,,,,,
272,5,,"1,08574217536044",,,,,,
273,5,,"8,26160105870394",,,,,,
274,7,,"29,9348347030179",,,,,,
275,5,,"11,5651286052385",,,,,,
276,7,,"21,1474412055336",,,,,,
277,5,,"5,91212165667987",,,,,,
278,1,,"4,85817539615486",,,,,,
279,5,,"2,09173424585326",,,,,,
280,2,,"13,526581603779",,,,,,
281,7,,"1,50795947948332",,,,,,
282,5,,"1,39562886162883",,,,,,
283,8,,"2,23958300470794",,,,,,
284,3,,"11,5722061347125",,,,,,
285,6,,"20,5491705042903",,,,,,
286,6,,"21,5528522269332",,,,,,
287,4,,"9,68002050292721",,,,,,
288,10,,"2,63252809819516",,,,,,
289,3,,"3,97914953560191",,,,,,
290,4,,"1,29625554214203",,,,,,
291,2,,"2,54513555900424",,,,,,
292,2,,"0,029699140269583",,,,,,
293,5,,"11,9412432284385",,,,,,
294,0,,"7,6033597451765",,,,,,
295,9,,"2,6971311694177",,,,,,
296,4,,"2,77163838678462",,,,,,
297,6,,"19,6978109366662",,,,,,
298,1,,"10,5674526102791",,,,,,
299,9,,"2,97032183498102",,,,,,
300,3,,"2,41682378137856",,,,,,
301,5,,"0,427995615954585",,,,,,
302,3,,"4,72204874334298",,,,,,
303,2,,"4,24296124769772",,,,,,
304,5,,"2,67978913969184",,,,,,
305,6,,"6,67485556377589",,,,,,
306,5,,"0,408002104523675",,,,,,
307,4,,"65,8064927877343",,,,,,
308,3,,"1,64011059756011",,,,,,
309,3,,"0,360541313176806",,,,,,
310,7,,"4,73513838062135",,,,,,
311,5,,"4,95089156560601",,,,,,
312,3,,"10,378159534594",,,,,,
313,4,,"4,87835096448582",,,,,,
314,5,,"23,9433413808975",,,,,,
315,2,,"0,60398138259497",,,,,,
316,7,,"8,48650629162707",,,,,,
317,10,,"14,9093523745942",,,,,,
318,1,,"7,21264294953655",,,,,,
319,3,,"7,0519262645109",,,,,,
320,4,,"3,338477935708",,,,,,
321,6,,"3,32798835056068",,,,,,
322,5,,"18,9845896166048",,,,,,
323,5,,"13,1081877707523",,,,,,
324,5,,"3,13489368132699",,,,,,
325,6,,"2,35806157245366",,,,,,
326,4,,"3,95870511949274",,,,,,
327,3,,"14,3849393964099",,,,,,
328,6,,"3,11567346432362",,,,,,
329,5,,"34,3601513755296",,,,,,
330,4,,"11,2278956776782",,,,,,
331,1,,"1,38678951743923",,,,,,
332,4,,"1,67563826673117",,,,,,
333,7,,"43,9365430295981",,,,,,
334,2,,"15,7500133930148",,,,,,
335,6,,"3,69218771838049",,,,,,
336,7,,"1,09527634737399",,,,,,
337,4,,"28,9914779847859",,,,,,
338,10,,"9,21684246975071",,,,,,
339,5,,"5,19743928757451",,,,,,
340,6,,"4,5422465060476",,,,,,
341,4,,"23,1057831689231",,,,,,
342,10,,"5,85556823146606",,,,,,
343,11,,"12,6402085420078",,,,,,
344,6,,"21,6463344480685",,,,,,
345,6,,"5,726075655371",,,,,,
346,6,,"3,14294140483489",,,,,,
347,3,,"1,90966746092489",,,,,,
348,2,,"7,90127646129655",,,,,,
349,2,,"1,64919968136572",,,,,,
350,5,,"16,8334136828238",,,,,,
351,3,,"4,91868414207534",,,,,,
352,3,,"5,05989752841915",,,,,,
353,4,,"7,43660050096398",,,,,,
354,6,,"7,75764696313595",,,,,,
355,4,,"24,5053620612543",,,,,,
356,7,,"22,4974319337073",,,,,,
357,4,,"2,82134480089878",,,,,,
358,6,,"21,1313390412186",,,,,,
359,2,,"1,16677779084642",,,,,,
360,2,,"5,9354591573895",,,,,,
361,7,,"12,9927966151377",,,,,,
362,8,,"21,1013526719506",,,,,,
363,2,,"3,01381075560096",,,,,,
364,5,,"10,2393858900157",,,,,,
365,8,,"13,3966717056532",,,,,,
366,5,,"10,1692002606279",,,,,,
367,3,,"4,10754333078521",,,,,,
368,4,,"16,8033555738373",,,,,,
369,7,,"5,13805308734586",,,,,,
370,4,,"1,71597013599582",,,,,,
371,3,,"11,9878085091189",,,,,,
372,5,,"9,07736269146801",,,,,,
373,5,,"2,97402124206876",,,,,,
374,8,,"22,2120905012508",,,,,,
375,4,,"32,5999685866644",,,,,,
376,3,,"8,71688664999475",,,,,,
377,1,,"1,70515228198368",,,,,,
378,4,,"0,815020746082393",,,,,,
379,2,,"29,6490468625665",,,,,,
380,7,,"7,3080393920631",,,,,,
381,4,,"19,0604641008485",,,,,,
382,7,,"7,68510275137806",,,,,,
383,8,,"3,91400882889804",,,,,,
384,6,,"3,95634857228916",,,,,,
385,0,,"12,5850271898818",,,,,,
386,2,,"9,27541785253299",,,,,,
387,8,,"0,114918869323069",,,,,,
388,3,,"3,88682562468682",,,,,,
389,9,,"8,03349235623716",,,,,,
390,2,,"13,3592921179224",,,,,,
391,4,,"7,04215402844525",,,,,,
392,3,,"13,5326858773772",,,,,,
393,3,,"0,668118840262439",,,,,,
394,4,,"6,51187677329252",,,,,,
395,6,,"16,4212970106383",,,,,,
396,5,,"1,34554696405509",,,,,,
397,7,,"0,347964365565703",,,,,,
398,9,,"0,043530461834937",,,,,,
399,10,,"5,01434577311306",,,,,,
400,5,,"9,02207995302745",,,,,,
401,6,,"4,8267592147819",,,,,,
402,3,,"1,35375430314227",,,,,,
403,5,,"2,86293967282009",,,,,,
404,10,,"1,37348197395605",,,,,,
405,5,,"14,7883867218423",,,,,,
406,5,,"18,4859024183561",,,,,,
407,7,,"0,843453341599127",,,,,,
408,5,,"18,0587592792071",,,,,,
409,7,,"1,69771655930294",,,,,,
410,5,,"0,75900856398904",,,,,,
411,7,,"4,39947014565172",,,,,,
412,7,,"4,71860921032499",,,,,,
413,4,,"8,20334776089839",,,,,,
414,7,,"14,3780587253986",,,,,,
415,4,,"10,6484865413401",,,,,,
416,7,,"5,05675516289371",,,,,,
417,5,,"0,156678388990048",,,,,,
418,6,,"1,44974792436735",,,,,,
419,4,,"23,0944618998002",,,,,,
420,2,,"3,46826016604818",,,,,,
421,8,,"10,7431714540325",,,,,,
422,2,,"16,1769973162936",,,,,,
423,6,,"8,68851827223676",,,,,,
424,3,,"0,502849510525641",,,,,,
425,7,,"1,04082927527788",,,,,,
426,3,,"37,1800548393871",,,,,,
427,3,,"3,08102853435635",,,,,,
428,5,,"0,250912800233556",,,,,,
429,3,,"23,2768813879242",,,,,,
430,5,,"18,0709797672138",,,,,,
431,5,,"0,254862827949551",,,,,,
432,1,,"0,282745193987995",,,,,,
433,7,,"2,03015595568627",,,,,,
434,3,,"10,4693073978759",,,,,,
435,5,,"10,7346523591218",,,,,,
436,4,,"1,3544927188216",,,,,,
437,1,,"14,6940093123576",,,,,,
438,8,,"6,53457981672988",,,,,,
439,1,,"3,61400265566845",,,,,,
440,5,,"13,3417115219107",,,,,,
441,6,,"8,05785134141019",,,,,,
442,5,,"4,10418157361185",,,,,,
443,2,,"13,0522875481706",,,,,,
444,2,,"7,32374135166918",,,,,,
445,4,,"0,662518680010761",,,,,,
446,7,,"16,1792122456869",,,,,,
447,7,,"0,766354512168275",,,,,,
448,6,,"3,31955591451121",,,,,,
449,4,,"10,8771481911585",,,,,,
450,3,,"44,5033559594203",,,,,,
451,9,,"13,097399182558",,,,,,
452,6,,"2,73238778925007",,,,,,
453,5,,"2,77990144430116",,,,,,
454,3,,"3,05278220156938",,,,,,
455,3,,"3,86153550905167",,,,,,
456,5,,"1,40137162789973",,,,,,
457,7,,"5,04145071524247",,,,,,
458,10,,"9,0706980632127",,,,,,
459,6,,"14,0888534452545",,,,,,
460,2,,"57,5568121523266",,,,,,
461,8,,"3,62887170023026",,,,,,
462,3,,"9,04621831278882",,,,,,
463,6,,"11,2450797150576",,,,,,
464,7,,"2,87180664028424",,,,,,
465,7,,"6,29118182741566",,,,,,
466,2,,"1,41510333777912",,,,,,
467,2,,"6,85776096579812",,,,,,
468,5,,"4,36813903475302",,,,,,
469,6,,"7,97725721014544",,,,,,
470,2,,"2,85946206556429",,,,,,
471,1,,"20,4672572646652",,,,,,
472,6,,"17,7347901145811",,,,,,
473,6,,"7,64962853802957",,,,,,
474,5,,"33,282169309193",,,,,,
475,7,,"0,378113203630445",,,,,,
476,4,,"5,45584819796854",,,,,,
477,5,,"17,218356843529",,,,,,
478,8,,"3,53048116014263",,,,,,
479,2,,"2,43263905629314",,,,,,
480,5,,"8,1376392555346",,,,,,
481,4,,"6,47696828870968",,,,,,
482,3,,"2,98673627226937",,,,,,
483,10,,"43,8417460005445",,,,,,
484,3,,"26,9219694530155",,,,,,
485,4,,"21,8140879273485",,,,,,
486,5,,"12,6149588092912",,,,,,
487,1,,"2,85599710934316",,,,,,
488,5,,"2,90584463840939",,,,,,
489,3,,"33,073950059336",,,,,,
490,7,,"2,72416436081753",,,,,,
491,2,,"2,06846030231661",,,,,,
492,4,,"17,664474369211",,,,,,
493,4,,"7,49698829361497",,,,,,
494,5,,"9,5220318179924",,,,,,
495,6,,"8,92197790147683",,,,,,
496,7,,"3,13532502533554",,,,,,
497,7,,"4,54406937547314",,,,,,
498,2,,"48,3517072087469",,,,,,
499,5,,"0,265825985888299",,,,,,
500,1,,"4,0526665151269",,,,,,
501,5,,"13,5291099166308",,,,,,
502,3,,"4,2023750138431",,,,,,
503,3,,"7,61494705267322",,,,,,
504,2,,"19,1863121736519",,,,,,
505,2,,"0,346484706330045",,,,,,
506,3,,"4,52979933543309",,,,,,
507,10,,"4,32926685699292",,,,,,
508,3,,"5,3665683008275",,,,,,
509,5,,"28,093806538365",,,,,,
510,3,,"29,7287279780951",,,,,,
511,10,,"33,6554955885365",,,,,,
512,8,,"6,85919336762313",,,,,,
513,5,,"2,5189310759885",,,,,,
514,4,,"18,7051443417055",,,,,,
515,4,,"7,75374171713321",,,,,,
516,4,,"6,83253934319636",,,,,,
517,9,,"33,9308250473601",,,,,,
518,7,,"0,206444666126148",,,,,,
519,4,,"15,2361487792294",,,,,,
520,5,,"0,498514451526921",,,,,,
521,6,,"1,60762650533514",,,,,,
522,5,,"44,2832306770354",,,,,,
523,4,,"6,73539160335182",,,,,,
524,8,,"4,63127828528195",,,,,,
525,5,,"36,5457376929808",,,,,,
526,4,,"11,8441963010245",,,,,,
527,4,,"3,97340246475824",,,,,,
528,3,,"2,68208608735056",,,,,,
529,11,,"19,3340482483588",,,,,,
530,4,,"56,1099927139838",,,,,,
531,5,,"30,7041708354747",,,,,,
532,6,,"6,11877123627668",,,,,,
533,6,,"14,8246887150544",,,,,,
534,7,,"1,54382510143092",,,,,,
535,4,,"6,66102476394769",,,,,,
536,8,,"15,7181309372507",,,,,,
537,6,,"0,526956654666213",,,,,,
538,7,,"0,107126705256952",,,,,,
539,7,,"10,7585217037854",,,,,,
540,5,,"16,0682479111386",,,,,,
541,8,,"1,84810969073984",,,,,,
542,3,,"2,1182806600093",,,,,,
543,6,,"7,12931235497358",,,,,,
544,8,,"0,395947734656538",,,,,,
545,2,,"19,2427372237756",,,,,,
546,3,,"12,1847361231089",,,,,,
547,7,,"0,021766584826607",,,,,,
548,7,,"12,5874489625683",,,,,,
549,7,,"7,64220091135495",,,,,,
550,5,,"10,3056789773995",,,,,,
551,7,,"4,92219005413918",,,,,,
552,3,,"2,90098777067285",,,,,,
553,7,,"4,11714122868051",,,,,,
554,6,,"0,177347403927141",,,,,,
555,6,,"9,91340950168088",,,,,,
556,5,,"6,91251214455264",,,,,,
557,3,,"24,7403354972673",,,,,,
558,6,,"0,396141781149893",,,,,,
559,5,,"17,2131489182277",,,,,,
560,5,,"8,52962704695219",,,,,,
561,5,,"4,66795713338136",,,,,,
562,7,,"13,5245174765486",,,,,,
563,3,,"4,77885817788449",,,,,,
564,6,,"53,7003612682408",,,,,,
565,5,,"8,5425084228029",,,,,,
566,2,,"18,8255467692843",,,,,,
567,3,,"15,7476132691939",,,,,,
568,4,,"1,12953641298746",,,,,,
569,5,,"29,8457784140469",,,,,,
570,5,,"2,7837113708755",,,,,,
571,3,,"21,1601783772351",,,,,,
572,8,,"8,84838374499609",,,,,,
573,3,,"2,05177066819417",,,,,,
574,1,,"0,842362039040721",,,,,,
575,6,,"0,689167359228387",,,,,,
576,2,,"4,25081359061151",,,,,,
577,3,,"2,80103181420627",,,,,,
578,2,,"5,36403064671518",,,,,,
579,7,,"5,03497287845038",,,,,,
580,7,,"3,21238586091866",,,,,,
581,7,,"7,49377200235547",,,,,,
582,5,,"4,6076829906186",,,,,,
583,5,,"1,28428440325281",,,,,,
584,6,,"4,46420378560322",,,,,,
585,2,,"14,7589677571171",,,,,,
586,3,,"0,0494208696302",,,,,,
587,4,,"4,66888405309043",,,,,,
588,3,,"21,7471573241133",,,,,,
589,4,,"4,41014387994123",,,,,,
590,9,,"11,0239422034641",,,,,,
591,4,,"2,64632818298276",,,,,,
592,4,,"2,19922088244819",,,,,,
593,3,,"3,3425502871051",,,,,,
594,5,,"3,01049658073212",,,,,,
595,3,,"13,7037319358027",,,,,,
596,4,,"1,83487989305323",,,,,,
597,8,,"10,7603117810829",,,,,,
598,3,,"11,3033756982488",,,,,,
599,8,,"17,4262310803777",,,,,,
600,6,,"9,38571937741403",,,,,,
601,4,,"3,20292550297567",,,,,,
602,4,,"2,91154268378907",,,,,,
603,3,,"1,78574926644511",,,,,,
604,2,,"10,7944741723765",,,,,,
605,7,,"1,42742099569838",,,,,,
606,3,,"1,32626954337082",,,,,,
607,6,,"23,4567308678",,,,,,
608,8,,"38,8946569497892",,,,,,
609,6,,"18,1586471809242",,,,,,
610,12,,"26,0750820497646",,,,,,
611,6,,"25,7175730610826",,,,,,
612,6,,"2,56373163901415",,,,,,
613,3,,"3,30178684333353",,,,,,
614,3,,"7,70485655863341",,,,,,
615,4,,"11,3453277319767",,,,,,
616,2,,"2,80376914770427",,,,,,
617,3,,"10,6259870578696",,,,,,
618,3,,"7,71832404309626",,,,,,
619,10,,"5,98616756481347",,,,,,
620,5,,"26,2475709494592",,,,,,
621,2,,"5,26248042443882",,,,,,
622,6,,"8,89978079034345",,,,,,
623,4,,"10,4630566812732",,,,,,
624,9,,"20,3421935865996",,,,,,
625,3,,"3,1190235956175",,,,,,
626,4,,"7,15140142362932",,,,,,
627,4,,"10,0989989979262",,,,,,
628,3,,"6,29236043322746",,,,,,
629,5,,"8,61548197206699",,,,,,
630,6,,"0,799713501587323",,,,,,
631,5,,"10,3237769362227",,,,,,
632,4,,"8,40775256772611",,,,,,
633,2,,"25,43999886571",,,,,,
634,9,,"16,6011622568727",,,,,,
635,3,,"27,5215790069945",,,,,,
636,8,,"15,3333512742841",,,,,,
637,5,,"1,45748726147567",,,,,,
638,3,,"13,7012431740354",,,,,,
639,6,,"1,05111967036355",,,,,,
640,5,,"13,8164200120848",,,,,,
641,6,,"13,9156326321014",,,,,,
642,0,,"23,6861369456209",,,,,,
643,3,,"17,5659989015734",,,,,,
644,3,,"3,33016911838454",,,,,,
645,4,,"12,5851760243197",,,,,,
646,4,,"3,21761632938231",,,,,,
647,8,,"14,4795994090099",,,,,,
648,2,,"11,3733848028341",,,,,,
649,1,,"8,10298793189086",,,,,,
650,7,,"8,31579742985936",,,,,,
651,9,,"0,851719671770369",,,,,,
652,3,,"5,12113556198591",,,,,,
653,1,,"1,87416021085365",,,,,,
654,8,,"9,0050213482689",,,,,,
655,8,,"6,20547975232386",,,,,,
656,5,,"4,6398018168424",,,,,,
657,7,,"13,2167122670306",,,,,,
658,3,,"7,4825220541061",,,,,,
659,2,,"61,7801970039604",,,,,,
660,8,,"17,5679107187164",,,,,,
661,5,,"23,3920365113523",,,,,,
662,3,,"24,6231614292675",,,,,,
663,3,,"4,99234092988315",,,,,,
664,3,,"0,933467307183498",,,,,,
665,9,,"6,88474735423794",,,,,,
666,5,,"19,7020155004323",,,,,,
667,3,,"6,56489293072423",,,,,,
668,2,,"60,8846545501628",,,,,,
669,4,,"7,79230279811843",,,,,,
670,4,,"0,118468908592763",,,,,,
671,6,,"10,6982196689957",,,,,,
672,1,,"17,0665534496312",,,,,,
673,5,,"47,9036683557105",,,,,,
674,5,,"2,83133374733297",,,,,,
675,1,,"12,2394872786938",,,,,,
676,1,,"4,33009751685444",,,,,,
677,2,,"18,0743307965525",,,,,,
678,5,,"11,5041697830032",,,,,,
679,2,,"12,456280403432",,,,,,
680,6,,"5,88961940785944",,,,,,
681,5,,"2,34797838962278",,,,,,
682,2,,"26,5596391751354",,,,,,
683,4,,"6,39057908115147",,,,,,
684,7,,"44,3471692797391",,,,,,
685,6,,"39,6718154992013",,,,,,
686,5,,"1,55897281793704",,,,,,
