Cliente,Tempo desde a última chegada(minutos),Tempo de chegada no relógio,Tempo de Serviço (minutos),Tempo de atraso,Tempo de inicio do serviço no relógio,Tempo do Cliente na fila(minutos),Tempo final do serviço no relogio,Tempo do cliente no sistema(minutos),Tempo livre do operador(minutos)
240,"17,2759102746124",,"10,046579863563",,,,,,
241,"27,9182746497361",,"9,90874366825153",,,,,,
242,"1,63741989988324",,"9,96909488886058",,,,,,
243,"21,9496902790804",,"9,84776462237586",,,,,,
244,"4,29149458836455",,"9,91628777188493",,,,,,
245,"9,07516735037021",,"10,0364164802011",,,,,,
246,"0,493482840845932",,"9,87191886282999",,,,,,
247,"9,62329890358416",,"9,84483019921203",,,,,,
248,"12,0078988785712",,"9,91251631899065",,,,,,
249,"3,02600509160325",,"10,1173134656092",,,,,,
250,"4,10842960371157",,"9,7742367621412",,,,,,
251,"3,84583438077601",,"9,99530048231499",,,,,,
252,"2,32580985519009",,"9,98385150445249",,,,,,
253,"10,0470103633369",,"9,87373483580513",,,,,,
254,"10,691993628725",,"9,89340966633528",,,,,,
255,"18,0588527634832",,"9,86518773100382",,,,,,
256,"11,8603090787014",,"10,0244116062291",,,,,,
257,"9,86866949664915",,"9,96337521013197",,,,,,
258,"1,68732618559001",,"10,1205593751914",,,,,,
259,"1,89960552365788",,"9,90077059125377",,,,,,
260,"11,7529273441372",,"9,91862998370964",,,,,,
261,"1,54281082114232",,"10,049000432899",,,,,,
262,"3,77548907385417",,"9,76649657189642",,,,,,
263,"0,492136493490337",,"9,97491954066278",,,,,,
264,"3,30357313112909",,"10,0101907970088",,,,,,
265,"2,60946786361619",,"9,99521530352487",,,,,,
266,"0,081083863294734",,"9,94821802467686",,,,,,
267,"19,443370942009",,"10,067980871358",,,,,,
268,"7,45837320208976",,"9,98603401374627",,,,,,
269,"1,93928640810376",,"9,92894619939239",,,,,,
270,"2,61643548639576",,"10,123295953287",,,,,,
271,"3,57485370702717",,"10,0009885169509",,,,,,
272,"30,1277820725622",,"9,96472314511815",,,,,,
273,"3,27400780625878",,"9,88185445141461",,,,,,
274,"36,2798189062819",,"9,8106537394661",,,,,,
275,"18,7041055257701",,"9,86109402199441",,,,,,
276,"1,52810204331334",,"9,85129691826171",,,,,,
277,"6,23998749849608",,"10,0751357839255",,,,,,
278,"2,62750458003135",,"9,81504525927138",,,,,,
279,"1,81540749823013",,"10,008712310551",,,,,,
280,"15,0920918951798",,"10,1222641893765",,,,,,
281,"2,19261080673272",,"9,95830008502289",,,,,,
282,"30,2341116293006",,"10,1908583185934",,,,,,
283,"0,695387189262498",,"10,0246189427561",,,,,,
284,"0,131566862871077",,"10,0000964397834",,,,,,
285,"12,3897934104179",,"10,105544276102",,,,,,
286,"4,10617548662034",,"10,1204174583403",,,,,,
287,"2,39331874216049",,"10,0987793638272",,,,,,
288,"1,83224933992584",,"9,9393927629046",,,,,,
289,"0,879743922099491",,"10,1817762921233",,,,,,
290,"5,45441711560857",,"10,0352962601065",,,,,,
291,"3,39737527081824",,"10,0652876632226",,,,,,
292,"4,31577145625188",,"10,1061163706388",,,,,,
293,"6,05156212844784",,"10,0516161137508",,,,,,
294,"10,3368708080383",,"9,98377438937989",,,,,,
295,"1,02823710169145",,"9,9567121681094",,,,,,
296,"3,35997904443463",,"9,97800419253947",,,,,,
297,"9,52504001834653",,"10,1193497059873",,,,,,
298,"7,93215121751122",,"9,92967702167116",,,,,,
299,"7,99975520690383",,"9,91129583840135",,,,,,
300,"12,9299386493157",,"10,0198844392744",,,,,,
301,"0,36610773211445",,"9,84264812940739",,,,,,
302,"3,95759023925835",,"9,96038121591418",,,,,,
303,"21,7442366831073",,"10,0539775398428",,,,,,
304,"7,56711823783442",,"10,0281328997208",,,,,,
305,"0,974104687597647",,"10,2069675638393",,,,,,
306,"20,4114222561431",,"9,92812416315661",,,,,,
307,"6,0587830687121",,"9,97273411181167",,,,,,
308,"15,7811577361746",,"10,2259644521562",,,,,,
309,"0,076166247777952",,"10,2174460018669",,,,,,
310,"5,55541498994591",,"9,82622091796618",,,,,,
311,"7,67600997474686",,"10,0252269331471",,,,,,
312,"27,283640881521",,"10,0683271422451",,,,,,
313,"6,85811539360536",,"10,0458652965921",,,,,,
314,"1,17887113655085",,"9,9598706221032",,,,,,
315,"13,0553861852535",,"9,91769862777676",,,,,,
316,"1,07384207360305",,"9,93082949118804",,,,,,
317,"8,74044737956647",,"10,0065539425853",,,,,,
318,"13,9797619737984",,"10,2122542710495",,,,,,
319,"1,37513131988764",,"10,1527210004886",,,,,,
320,"3,85978959316997",,"9,92589847178195",,,,,,
321,"1,84158043256722",,"10,1008341594478",,,,,,
322,"0,957255616643293",,"10,1011199082618",,,,,,
323,"0,374391428111142",,"9,81762961257873",,,,,,
324,"22,6920452328787",,"9,8600330662017",,,,,,
325,"1,22871681158396",,"9,90743000733465",,,,,,
326,"12,8657901953119",,"10,2376603066044",,,,,,
327,"20,0587676723045",,"9,97959457002331",,,,,,
328,"2,67325821909204",,"9,83737230719957",,,,,,
329,"7,48622677448619",,"9,90253085328707",,,,,,
330,"24,1614602142317",,"9,99841243380423",,,,,,
331,"10,1854385071898",,"9,95458901527289",,,,,,
332,"5,68611837919963",,"10,0427350201358",,,,,,
333,"4,69601060766736",,"9,89375108882621",,,,,,
334,"7,00851900818322",,"10,0675038876334",,,,,,
335,"10,9182506386186",,"10,1062629059935",,,,,,
336,"1,93347811538116",,"9,99525885745344",,,,,,
337,"1,12328611518919",,"9,78354781207726",,,,,,
338,"0,428092719513881",,"10,1905843940208",,,,,,
339,"40,2994137945974",,"10,0671656759891",,,,,,
340,"16,0221385830184",,"10,1264140423051",,,,,,
341,"8,62571282641989",,"9,85006820960643",,,,,,
342,"1,29049140710748",,"10,0628891606534",,,,,,
343,"4,16473049261285",,"10,0890504820224",,,,,,
344,"4,17385976466568",,"9,86658380650696",,,,,,
345,"11,2053418319181",,"9,76825536040038",,,,,,
346,"4,0317899196589",,"10,0787325043269",,,,,,
347,"2,89589645575665",,"9,99731839559419",,,,,,
348,"0,683916836333122",,"9,73419899734689",,,,,,
349,"5,36298512207058",,"10,0116026052905",,,,,,
350,"4,61099297406674",,"10,0579690583609",,,,,,
351,"14,3445744048404",,"9,91574061155543",,,,,,
352,"9,72102806050641",,"10,1096578996439",,,,,,
353,"0,67769873376546",,"9,99084748534377",,,,,,
354,"8,28117822826227",,"10,0225564798446",,,,,,
355,"24,7701676694484",,"9,89651193575014",,,,,,
356,"6,09254200291046",,"9,94930258063579",,,,,,
357,"5,4611431334533",,"9,93085909492201",,,,,,
358,"16,636887455589",,"9,99531104495158",,,,,,
359,"4,76109379936864",,"10,0572277749831",,,,,,
360,"2,00686062349677",,"9,81633911570846",,,,,,
361,"22,2503880100237",,"9,95657000482534",,,,,,
362,"5,30692504212666",,"10,2135007060225",,,,,,
363,"8,96064434441689",,"10,2123579332361",,,,,,
364,"22,5381069732525",,"9,9533973680774",,,,,,
365,"8,56534184390762",,"9,99662361173122",,,,,,
366,"18,1034697787041",,"10,0263395698958",,,,,,
367,"0,069552693006243",,"10,054036998535",,,,,,
368,"10,0384620173032",,"9,90065407560491",,,,,,
369,"17,9120339956738",,"9,78291991859294",,,,,,
370,"8,10051053213597",,"9,97208838754709",,,,,,
371,"22,9974055170787",,"10,0738446077683",,,,,,
372,"11,2928338961399",,"10,003986732907",,,,,,
373,"6,89649155826473",,"10,0996971123539",,,,,,
374,"11,8698654528663",,"10,0381076921315",,,,,,
375,"7,70628998089286",,"9,89358992263144",,,,,,
376,"2,8767282546879",,"10,058572176403",,,,,,
377,"12,0085802896899",,"10,0771013331782",,,,,,
378,"2,61964165075889",,"9,7506955906633",,,,,,
379,"0,10351901283366",,"9,79208935805945",,,,,,
380,"6,83625342407183",,"10,1280246244418",,,,,,
381,"5,42648831133377",,"9,96691916000224",,,,,,
382,"19,209286437885",,"9,96714613290377",,,,,,
383,"11,8470373161515",,"9,92884840448055",,,,,,
384,"11,338631468027",,"10,0544116287166",,,,,,
385,"43,5274339043978",,"9,84835990052467",,,,,,
386,"8,56309895242069",,"10,090951893137",,,,,,
387,"9,0669767105082",,"10,0636381077747",,,,,,
388,"29,5206092397669",,"9,99365158204318",,,,,,
389,"2,96880344511962",,"9,87468383384142",,,,,,
390,"2,65694285941987",,"9,93338539988102",,,,,,
391,"1,16721210821908",,"9,93410128531215",,,,,,
392,"7,30140352411123",,"9,94637557158766",,,,,,
393,"25,420712090156",,"10,0499334098163",,,,,,
394,"17,4989305142346",,"10,0410423763002",,,,,,
395,"0,842952106237583",,"10,2505173021465",,,,,,
396,"12,5899379572951",,"10,0662346188617",,,,,,
397,"4,63066359111502",,"9,93057365049893",,,,,,
398,"11,4069326355067",,"10,0326711325837",,,,,,
399,"10,3573093143085",,"10,0107433318125",,,,,,
400,"2,75031623787157",,"10,0970119111068",,,,,,
401,"7,5042599820607",,"10,0061758310821",,,,,,
402,"22,7843973294091",,"9,80113750975652",,,,,,
403,"38,7913021817704",,"10,1151482128425",,,,,,
404,"16,6004658948898",,"10,1195842728919",,,,,,
405,"1,71227697057294",,"10,0295421365315",,,,,,
406,"1,74237173724864",,"10,2335573747818",,,,,,
407,"14,2634197444055",,"9,85712460902099",,,,,,
408,"6,29944373112708",,"9,88406469628766",,,,,,
409,"8,34963241201145",,"9,91176086025359",,,,,,
410,"3,3760618465502",,"9,96765340262616",,,,,,
411,"21,9317144480735",,"10,0983191586961",,,,,,
412,"2,50607512052847",,"9,93294634751226",,,,,,
413,"10,1020093235345",,"10,1129565566275",,,,,,
414,"9,20299767189172",,"10,034259571823",,,,,,
415,"3,08184298973557",,"10,0982800559529",,,,,,
416,"18,0782118232242",,"10,0149611497256",,,,,,
417,"5,13765703007856",,"9,90892110606418",,,,,,
418,"3,36948304426001",,"9,83222070848943",,,,,,
419,"4,27796157142695",,"10,0013020835063",,,,,,
420,"1,11079964718782",,"9,76219551202059",,,,,,
421,"24,4034865666616",,"10,2403124075627",,,,,,
422,"23,3236799488102",,"9,90740309212848",,,,,,
423,"25,683125054668",,"10,1971087965191",,,,,,
424,"6,95104509800873",,"9,91640871567251",,,,,,
425,"33,2361427829907",,"10,0137956595811",,,,,,
426,"7,43258726039591",,"10,0150356764415",,,,,,
427,"5,17723726522308",,"10,0279851308899",,,,,,
428,"9,62752964505214",,"9,84605406636735",,,,,,
429,"5,86090361375264",,"10,0647106420731",,,,,,
430,"0,928803725511877",,"10,1052960373893",,,,,,
431,"8,45209178076489",,"9,87462041175947",,,,,,
432,"32,9126382688143",,"9,97228014817853",,,,,,
433,"20,0657977376709",,"9,9263736219934",,,,,,
434,"27,7329628103598",,"10,1847472420891",,,,,,
435,"2,59861195426736",,"9,97545259262235",,,,,,
436,"1,60733192570704",,"9,99306586512639",,,,,,
437,"27,6704123336001",,"9,97774195643362",,,,,,
438,"15,3534519493085",,"10,0138036587465",,,,,,
439,"4,65326227933221",,"10,0117880494883",,,,,,
440,"5,37607021276444",,"9,91727250765334",,,,,,
441,"11,2040030165099",,"10,0296982962381",,,,,,
442,"5,55505896863064",,"10,0290271525552",,,,,,
443,"7,29227613431311",,"9,9564837563394",,,,,,
444,"24,9533343701314",,"9,95246479713056",,,,,,
445,"38,4942562335736",,"10,2159416291591",,,,,,
446,"8,96760676618328",,"10,0491163611935",,,,,,
447,"46,2870585811107",,"9,92062542709714",,,,,,
448,"5,32478060384335",,"9,92020583240612",,,,,,
449,"4,57940631825905",,"10,1318335201348",,,,,,
450,"3,44445804757305",,"10,2232125818303",,,,,,
451,"3,11889945331313",,"9,95800077090202",,,,,,
452,"6,34075880523861",,"9,95039410023722",,,,,,
453,"13,6473065722382",,"9,92514969749491",,,,,,
454,"6,11023281326045",,"10,0294896536149",,,,,,
455,"26,5184110628511",,"9,86243787640274",,,,,,
456,"10,7109790854015",,"9,73994832150338",,,,,,
457,"3,36001771756306",,"10,0028633036086",,,,,,
458,"6,24661247153512",,"10,1805529674211",,,,,,
459,"5,58255076536353",,"10,1435116379023",,,,,,
460,"2,01085111476548",,"10,0161348578012",,,,,,
461,"2,47157244189931",,"10,0677442105223",,,,,,
462,"5,42400882998851",,"10,1447532852534",,,,,,
463,"1,34510814843057",,"9,99782444550004",,,,,,
464,"2,01003617295344",,"10,1239218880445",,,,,,
465,"1,22152669261658",,"10,1706978543684",,,,,,
466,"3,79100840868842",,"9,98656382638847",,,,,,
467,"2,71594853007074",,"10,0233329703478",,,,,,
468,"13,5191193366068",,"10,1599975510722",,,,,,
469,"0,646328798500023",,"9,92788577180493",,,,,,
470,"4,36981930387003",,"9,91547458781323",,,,,,
471,"5,86221419479274",,"10,0737422550231",,,,,,
472,"8,83259892322593",,"9,93416590311357",,,,,,
473,"13,6728789231486",,"10,1212983724712",,,,,,
474,"4,56347016689053",,"9,96513083492999",,,,,,
475,"2,49709738222459",,"9,94479940704906",,,,,,
476,"22,3878721923718",,"10,1044883550416",,,,,,
477,"4,52945090552777",,"10,0785281590575",,,,,,
478,"33,4472618450836",,"9,97609802091967",,,,,,
479,"11,4290432207846",,"10,1251025718899",,,,,,
480,"31,0416036128313",,"10,0577438230118",,,,,,
481,"6,03970921998895",,"10,039888102158",,,,,,
482,"12,1467156022367",,"10,0032622803478",,,,,,
483,"7,76026793598596",,"9,99126086904766",,,,,,
484,"0,988615521426417",,"9,93083519535466",,,,,,
485,"15,7711859598847",,"10,2311263092427",,,,,,
486,"15,4560311277911",,"10,0791133721398",,,,,,
487,"14,870522949446",,"10,1362993423654",,,,,,
488,"6,18138171257121",,"9,96395014452052",,,,,,
489,"0,436415287428394",,"10,1357694296282",,,,,,
490,"15,4367991942654",,"9,86035732853782",,,,,,
491,"5,46302392148576",,"10,0410216582319",,,,,,
492,"27,9545512848615",,"9,99504906406027",,,,,,
493,"5,10176389528137",,"9,96400284864235",,,,,,
494,"7,06460759289817",,"9,96808495581176",,,,,,
495,"5,88235965475271",,"10,0495119438122",,,,,,
496,"29,4796525637667",,"9,85010338156827",,,,,,
497,"6,38150371052917",,"10,0999415802938",,,,,,
498,"10,2127927924369",,"9,98240526772174",,,,,,
499,"13,6485660742522",,"10,0561565441903",,,,,,
500,"13,7523680866405",,"9,90678015848092",,,,,,
501,"16,31442635849",,"10,2485868070736",,,,,,
502,"15,6931026228101",,"10,0450364735793",,,,,,
503,"1,4146868045691",,"10,0011779143624",,,,,,
504,"25,1188999896209",,"9,95467421373104",,,,,,
505,"12,0882395227084",,"10,1334687102275",,,,,,
506,"5,12888431056478",,"10,0188267554807",,,,,,
507,"1,59764273575998",,"10,1006264026878",,,,,,
508,"0,695020084891388",,"9,99052575421112",,,,,,
509,"21,2650845000941",,"10,1718530803336",,,,,,
